State,Year,Crop,Yield,Rainfall_x,Pesticides,Fertilizer_Total,Rainfall_y,Pesticides_total_country
Madhya Pradesh,2014,Horse-gram,0.526,891.2,4620.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Jowar,1.541428571,891.2,72600.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Linseed,0.69,891.2,23760.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Maize,2.093061224,891.2,373230.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Masoor,0.712162162,891.2,165660.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Moong(Green Gram),0.43720930199999997,891.2,49170.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Niger seed,0.47833333299999997,891.2,13860.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Peas & beans (Pulses),1.286410256,891.2,71280.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Rapeseed &Mustard,0.93,891.2,202620.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Rice,1.663488372,891.2,678810.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Safflower,0.615,891.2,6270.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Sesamum,0.446764706,891.2,112530.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Small millets,0.490833333,891.2,40260.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Soyabean,1.189583333,891.2,1838430.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Sugarcane,32.1559375,891.2,33660.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Urad,0.5156,891.2,277530.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2014,Wheat,2.904705882,891.2,1979670.0,48483.05405405405,894.8999999999999,80187.0
Madhya Pradesh,2015,Arhar/Tur,0.9763265309999999,1000.7,191730.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Bajra,1.330714286,1000.7,88770.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Banana,44.46521739,1000.7,7468.428,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Barley,2.8575,1000.7,31020.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Castor seed,0.5,1000.7,1320.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Coriander,2.540625,1000.7,82203.8052,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Cotton(lint),1.224545455,1000.7,185460.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Dry chillies,4.328095238,1000.7,34224.8973,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Garlic,11.2916,1000.7,37879.6209,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Ginger,15.38104167,1000.7,6711.5103,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Gram,1.092156863,1000.7,995940.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Groundnut,1.022592593,1000.7,77220.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Horse-gram,0.258,1000.7,4290.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Jowar,1.573783784,1000.7,68640.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Jute,1.0,1000.7,1980.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Linseed,0.5675,1000.7,37620.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Maize,2.075416667,1000.7,363000.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Masoor,1.079230769,1000.7,180510.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Moong(Green Gram),0.310909091,1000.7,64020.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Niger seed,0.317272727,1000.7,26400.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Onion,22.43019608,1000.7,48796.0935,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Other  Rabi pulses,1.1,1000.7,12870.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Other Cereals,0.785263158,1000.7,17160.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Peas & beans (Pulses),0.813488372,1000.7,149490.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Potato,20.1022,1000.7,44646.4557,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Rapeseed &Mustard,0.9352380950000001,1000.7,204930.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Rice,1.701904762,1000.7,668910.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Safflower,0.615714286,1000.7,2310.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Sesamum,0.442432432,1000.7,121110.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Small millets,0.550526316,1000.7,42900.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Soyabean,0.812653061,1000.7,1950300.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Sugarcane,42.40736842,1000.7,33660.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Sunflower,1.0,1000.7,330.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Sweet potato,15.48923077,1000.7,1114.08,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Turmeric,18.735,1000.7,3173.2998,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Urad,0.554489796,1000.7,309210.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2015,Wheat,2.961372549,1000.7,1951620.0,53127.86486486487,990.75,80187.0
Madhya Pradesh,2016,Arhar/Tur,1.214324324,1048.4,242200.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Bajra,2.052222222,1048.4,97650.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Banana,44.61416667,1048.4,9439.43,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Barley,3.232105263,1048.4,40635.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Coriander,1.590612245,1048.4,96516.9905,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Cotton(lint),1.417,1048.4,210000.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Dry chillies,3.738372093,1048.4,34488.23,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Garlic,11.132,1048.4,54908.0525,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Ginger,16.16854167,1048.4,8103.574500000001,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Gram,1.435098039,1048.4,1128050.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Groundnut,1.393157895,1048.4,88900.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Horse-gram,0.48400000000000004,1048.4,4550.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Jowar,1.761666667,1048.4,77350.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Jute,1.0,1048.4,2100.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Linseed,0.558823529,1048.4,41650.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Maize,2.479130435,1048.4,442400.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Masoor,1.0490625,1048.4,201250.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Mesta,0.65125,1048.4,700.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Moong(Green Gram),0.576956522,1048.4,78400.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Niger seed,0.364545455,1048.4,25550.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Onion,23.96137255,1048.4,52793.7235,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Other  Rabi pulses,0.874444444,1048.4,10150.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Other Cereals,0.7601201925000001,1048.4,9835.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Other Kharif pulses,1.0,1048.4,700.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Peas & beans (Pulses),0.9696,1048.4,177450.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Potato,21.3086,1048.4,55999.006,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Rapeseed &Mustard,1.045294118,1048.4,248850.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Rice,2.040294118,1048.4,791000.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Safflower,0.666666667,1048.4,10318.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Sesamum,0.49730769199999997,1048.4,133700.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Small millets,1.1425,1048.4,46200.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Soyabean,1.172222222,1048.4,1890700.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Sugarcane,30.362000000000002,1048.4,32175.5,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Sunflower,1.0,1048.4,532.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Sweet potato,17.19387097,1048.4,1551.27,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Turmeric,19.30891304,1048.4,4506.8625,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Urad,0.914318182,1048.4,408800.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2016,Wheat,3.294509804,1048.4,2248050.0,53563.21621621621,1219.0,80187.0
Madhya Pradesh,2017,Arhar/Tur,1.216956522,800.0,245852.39999999997,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Bajra,1.604347826,800.0,117777.19999999998,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Banana,47.73208333,800.0,10022.519,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Barley,2.255405405,800.0,49407.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Castor seed,0.508,800.0,3401.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Coriander,1.603877551,800.0,106338.0296,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Cotton(lint),1.484,800.0,229212.2,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Dry chillies,2.935581395,800.0,35877.662,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Garlic,10.2188,800.0,70748.115,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Ginger,16.20208333,800.0,8903.9624,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Gram,1.420196078,800.0,1364200.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Groundnut,1.4885728745000002,800.0,42569.5,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Horse-gram,0.34875,800.0,5411.2,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Jowar,2.2274,800.0,102615.2,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Jute,1.358,800.0,2268.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Linseed,0.675609756,800.0,61560.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Maize,3.0455785715,800.0,256910.39999999997,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Masoor,1.008888889,800.0,226483.8,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Mesta,1.083333333,800.0,760.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Moong(Green Gram),0.8085339719999999,800.0,82568.3,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Niger seed,0.334761905,800.0,23294.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Onion,23.00568627,800.0,57328.928,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Other  Rabi pulses,0.678571429,800.0,23206.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Other Cereals,0.62,800.0,1558.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Other Kharif pulses,0.63,800.0,710.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Peas & beans (Pulses),0.930263158,800.0,118514.4,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Potato,21.3776,800.0,51790.2798,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Rapeseed &Mustard,0.9567391300000001,800.0,284202.0,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Rice,1.8860915034999999,800.0,386676.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Safflower,0.653333333,800.0,383.8,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Sesamum,0.498536585,800.0,161013.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Small millets,0.942857143,800.0,54746.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Soyabean,1.008,800.0,1903826.6,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Sugarcane,44.49714286,800.0,37255.2,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Sunflower,0.8075,800.0,592.8000000000001,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Sweet potato,17.36147059,800.0,1974.5370000000003,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Turmeric,19.065,800.0,4445.05,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Urad,1.0299321264999999,800.0,346527.7,54528.54054054054,804.55,80187.0
Madhya Pradesh,2017,Wheat,3.345882353,800.0,2205132.4,54528.54054054054,804.55,80187.0
Madhya Pradesh,2018,Arhar/Tur,0.758431373,1102.2,74464.25,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Bajra,1.517916667,1102.2,114478.0,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Banana,48.04833333,1102.2,9289.4865,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Barley,2.018611111,1102.2,10142.3,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Castor seed,0.237777778,1102.2,491.05,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Coriander,1.6896,1102.2,97993.0,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Cotton(lint),1.405,1102.2,159204.15,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Dry chillies,2.919069767,1102.2,30743.6255,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Garlic,10.2886,1102.2,62354.8135,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Ginger,16.105,1102.2,8737.3335,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Gram,1.403137255,1102.2,1086165.5,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Groundnut,1.47625,1102.2,75493.95,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Horse-gram,0.216666667,1102.2,648.2,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Jowar,1.665490196,1102.2,26129.25,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Jute,0.367575758,1102.2,143.15,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Linseed,0.812325581,1102.2,13210.75,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Maize,2.330588235,1102.2,439825.75,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Masoor,0.677083333,1102.2,147207.55,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Mesta,0.355714286,1102.2,10.15,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Moong(Green Gram),0.346100218,1102.2,16747.675,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Niger seed,0.248648649,1102.2,6188.35,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Onion,23.08392157,1102.2,52445.2075,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Other  Rabi pulses,0.715454545,1102.2,7550.2,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Peas & beans (Pulses),0.7708,1102.2,22643.6,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Potato,21.3004,1102.2,51007.775,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Rapeseed &Mustard,0.7016,1102.2,247602.95,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Rice,1.444901961,1102.2,977907.0,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Safflower,0.263333333,1102.2,4.55,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Sesamum,0.559411765,1102.2,86727.55,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Small millets,0.555555556,1102.2,28732.9,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Soyabean,0.9452,1102.2,1896610.8,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Sugarcane,35.49571429,1102.2,37765.7,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Sweet potato,17.05294118,1102.2,1854.202,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Turmeric,19.05916667,1102.2,4783.058,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Urad,0.37605285600000005,1102.2,427198.10000000003,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2018,Wheat,3.141764706,1102.2,2702542.15,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Arhar/Tur,0.886078431,1446.7,92184.39,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Bajra,1.273404255,1446.7,125672.72,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Banana,47.165,1446.7,9854.6133,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Barley,2.414285714,1446.7,11002.69,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Coriander,1.5634,1446.7,108146.5156,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Cotton(lint),0.826666667,1446.7,240612.85,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Garlic,10.3632,1446.7,67974.0912,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Ginger,15.64479167,1446.7,10167.4372,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Gram,1.626923077,1446.7,712503.08,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Groundnut,1.377743097,1446.7,40993.78,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Jowar,1.343,1446.7,39913.75,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Jute,4.5,1446.7,1.85,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Linseed,1.116530612,1446.7,19062.03,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Maize,2.383899431,1446.7,284363.13,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Masoor,0.689591837,1446.7,140110.86,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Mesta,0.415,1446.7,298.22,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Moong(Green Gram),0.586248499,1446.7,85931.02,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Niger seed,0.282222222,1446.7,2297.7,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Onion,23.21745098,1446.7,64338.005,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Other  Rabi pulses,0.758636364,1446.7,4942.09,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Peas & beans (Pulses),0.786862745,1446.7,21500.7,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Potato,21.80117647,1446.7,55291.0832,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Rapeseed &Mustard,1.3,1446.7,249779.23,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Rice,1.36775,1446.7,575407.535,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Safflower,0.54,1446.7,4.07,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Sesamum,0.5458,1446.7,116551.85,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Small millets,0.5925,1446.7,29529.7,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Soyabean,0.678431373,1446.7,2291796.28,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Sugarcane,39.05510204,1446.7,46131.97,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Sweet potato,17.34657143,1446.7,2151.254,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Turmeric,18.86708333,1446.7,6020.27,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Urad,0.5265210085,1446.7,331879.825,38711.032614893375,1016.4684950773557,80187.0
Madhya Pradesh,2019,Wheat,3.519423077,1446.7,3780111.29,38711.032614893375,1016.4684950773557,80187.0
Maharashtra,1997,Arhar/Tur,0.33249999999999996,1156.1,311736.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Bajra,0.632272727,1156.1,518072.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Cotton(lint),95.99391304,1156.1,9700.52,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Gram,0.40814814800000004,1156.1,222301.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Jowar,1.0444416665,1156.1,852531.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Maize,248.45918402775,1156.1,18671.3775,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Moong(Green Gram),0.44444444400000005,1156.1,189751.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Other  Rabi pulses,0.0476,1156.1,3977.3,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Ragi,0.969090909,1156.1,48546.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Rice,5.398582375499999,1156.1,207595.995,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Sugarcane,0.863333333,1156.1,56823.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Urad,0.4893103449999999,1156.1,162874.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1997,Wheat,0.8476,1156.1,231663.0,61743.653846153844,1020.1000000000001,154697.0
Maharashtra,1998,Arhar/Tur,0.6425,1314.7999999999997,291943.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Bajra,0.739545455,1314.7999999999997,510313.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Castor seed,0.277,1314.7999999999997,2929.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Cotton(lint),1.040434783,1314.7999999999997,927739.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Gram,0.615714286,1314.7999999999997,262218.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Groundnut,1.085440613,1314.7999999999997,78662.5,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Jowar,1.0056749999999999,1314.7999999999997,692389.5,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Linseed,0.288,1314.7999999999997,30160.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Maize,1.5929066023333334,1314.8,26109.666666666668,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Moong(Green Gram),0.603928571,1314.7999999999997,188239.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Niger seed,0.3065,1314.7999999999997,19865.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Other  Rabi pulses,0.50037037,1314.7999999999997,40194.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Other Cereals,0.8467500000000001,1314.7999999999997,20865.5,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Other Kharif pulses,0.407586207,1314.7999999999997,80127.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Ragi,1.03,1314.7999999999997,45530.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Rapeseed &Mustard,0.178076923,1314.7999999999997,3596.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Rice,1.660287356,1314.7999999999997,215049.5,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Safflower,0.580434783,1314.7999999999997,93177.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Sesamum,0.2492105265,1314.7999999999997,20662.5,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Soyabean,1.3276,1314.7999999999997,306037.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Sugarcane,84.55434783,1314.7999999999997,153642.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Sunflower,0.5836492063333334,1314.8,42620.333333333336,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Urad,0.601724138,1314.7999999999997,154135.0,63903.46153846154,1081.4,147059.0
Maharashtra,1998,Wheat,1.2650000000000001,1314.7999999999997,294495.0,63903.46153846154,1081.4,147059.0
Maharashtra,1999,Arhar/Tur,0.706875,1166.5,281043.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Bajra,0.662916667,1166.5,464589.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Castor seed,0.263636364,1166.5,2970.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Cotton(lint),1.213846154,1166.5,878553.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Gram,0.614,1166.5,248400.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Groundnut,1.049138105,1166.5,72954.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Jowar,0.9656,1166.5,690984.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Linseed,0.276190476,1166.5,26406.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Maize,1.4209333333333332,1166.5,23748.21,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Moong(Green Gram),0.5221875,1166.5,167373.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Niger seed,0.2272,1166.5,18009.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Other  Rabi pulses,0.43,1166.5,41283.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Other Kharif pulses,0.39374999999999993,1166.5,73683.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Ragi,1.087272727,1166.5,41958.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Rapeseed &Mustard,0.318181818,1166.5,2727.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Rice,1.646467742,1166.5,202297.5,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Safflower,0.6370833329999999,1166.5,85698.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Sesamum,0.284173387,1166.5,17563.5,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Small millets,0.5269047615,1166.5,13743.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Soyabean,1.511034483,1166.5,314172.0,74234.61538461539,1065.4,137682.0
Maharashtra,1999,Sugarcane,86.55576923,1166.5,159327.0,74234.61538461539,1065.4,137682.0
