State,Year,Crop,Yield,Rainfall,Fertilizer_N,Pesticides
Karnataka,2015,Sunflower,0.4605,1024.9,30660753.06,64074.78
Karnataka,2015,Sunflower,0.896428571,1024.9,1669582.43,3489.09
Karnataka,2015,Sweet potato,14.82866667,1024.9,506417.37,1058.31
Karnataka,2015,Tapioca,7.701818182,1024.9,201651.07,421.41
Karnataka,2015,Turmeric,4.693888889,1024.9,2367702.54,4948.02
Karnataka,2015,Urad,0.262380952,1024.9,12985570.94,27137.22
Karnataka,2015,Urad,0.362222222,1024.9,827448.4,1729.2
Karnataka,2015,Urad,0.485,1024.9,617586.01,1290.63
Karnataka,2015,Wheat,0.854285714,1024.9,27453600.96,57372.48
Kerala,2015,Arecanut,0.96,2602.9,15652940.87,32711.4843
Kerala,2015,Arhar/Tur,1.193333333,2602.9,225969.21,472.23
Kerala,2015,Banana,8.779285714,2602.9,9448483.265,19745.4213
Kerala,2015,Black pepper,0.354285714,2602.9,13572012.36,28362.7641
Kerala,2015,Cardamom,0.138571429,2602.9,6273764.3,13110.9
Kerala,2015,Cashewnut,0.327857143,2602.9,6804316.634,14219.6472
Kerala,2015,Coconut ,6721.946429,2602.9,124784113.9,260773.59
Kerala,2015,Cotton(lint),1.8,2602.9,17212.19,35.97
Kerala,2015,Garlic,6.05,2602.9,9790.42,20.46
Kerala,2015,Ginger,3.549285714,2602.9,787340.8391,1645.3833
Kerala,2015,Groundnut,1.38,2602.9,70901.59,148.17
Kerala,2015,Jowar,0.74,2602.9,28107.98,58.74
Kerala,2015,Maize,1.73,2602.9,9316.69,19.47
Kerala,2015,Onion,0.0,2602.9,4263.57,8.91
Kerala,2015,Other Kharif pulses,1.027857143,2602.9,368404.03,769.89
Kerala,2015,Potato,7.215,2602.9,77533.81,162.03
Kerala,2015,Ragi,1.405,2602.9,10106.24,21.12
Kerala,2015,Rice,2.327692308,2602.9,9540606.38,19937.94
Kerala,2015,Rice,2.67,2602.9,7474511.94,15620.22
Kerala,2015,Rice,2.370714286,2602.9,14072623.38,29408.94
Kerala,2015,Sesamum,0.281111111,2602.9,29529.17,61.71
Kerala,2015,Small millets,0.71,2602.9,2210.74,4.62
Kerala,2015,Soyabean,1.0,2602.9,157.91,0.33
Kerala,2015,Sugarcane,42.25571429,2602.9,215008.3611,449.32404
Kerala,2015,Sweet potato,13.18642857,2602.9,44056.89,92.07
Kerala,2015,Tapioca,38.13857143,2602.9,10959697.76,22903.5543
Kerala,2015,Tobacco,1.67,2602.9,1421.19,2.97
Kerala,2015,Turmeric,2.628571429,2602.9,411022.3599,858.9537
Kerala,2015,Wheat,1.5,2602.9,315.82,0.66
Tamil Nadu,2015,Arecanut,1.597142857,1201.9,1087052.44,2271.72
Tamil Nadu,2015,Bajra,2.82,1201.9,5599488.6,11701.8
Tamil Nadu,2015,Bajra,2.496,1201.9,2549614.86,5328.18
Tamil Nadu,2015,Banana,38.35645161,1201.9,14877332.74,31090.62
Tamil Nadu,2015,Black pepper,0.173076923,1201.9,686750.59,1435.17
Tamil Nadu,2015,Cardamom,0.653636364,1201.9,628955.53,1314.39
Tamil Nadu,2015,Cashewnut,0.3,1201.9,13961612.65,29176.95
Tamil Nadu,2015,Castor seed,0.325416667,1201.9,867715.45,1813.35
Tamil Nadu,2015,Coconut ,11907.64581,1201.9,68671111.25,143508.75
Tamil Nadu,2015,Coriander,0.596956522,1201.9,1750274.44,3657.72
Tamil Nadu,2015,Cotton(lint),2.151851852,1201.9,16146455.41,33742.83
Tamil Nadu,2015,Cotton(lint),2.932857143,1201.9,7237962.76,15125.88
Tamil Nadu,2015,Dry chillies,0.7025,1201.9,7346289.02,15352.26
Tamil Nadu,2015,Garlic,4.412,1201.9,91745.71,191.73
Tamil Nadu,2015,Ginger,8.910833333,1201.9,61584.9,128.7
Tamil Nadu,2015,Gram,0.6,1201.9,769969.16,1609.08
Tamil Nadu,2015,Groundnut,2.3675,1201.9,35185506.2,73530.6
Tamil Nadu,2015,Groundnut,3.264333333,1201.9,19547836.81,40851.03
Tamil Nadu,2015,Horse-gram,0.623181818,1201.9,1814701.72,3792.36
Tamil Nadu,2015,Horse-gram,0.580952381,1201.9,10171141.01,21255.63
Tamil Nadu,2015,Jowar,1.340833333,1201.9,29243826.63,61113.69
Tamil Nadu,2015,Jowar,1.734,1201.9,24313876.43,50811.09
Tamil Nadu,2015,Maize,7.782,1201.9,31858342.5,66577.5
Tamil Nadu,2015,Maize,6.849655172,1201.9,24209813.74,50593.62
Tamil Nadu,2015,Masoor,1.063928571,1201.9,9317795.37,19472.31
Tamil Nadu,2015,Moong(Green Gram),0.789285714,1201.9,5443157.7,11375.1
Tamil Nadu,2015,Moong(Green Gram),0.577037037,1201.9,32272382.52,67442.76
Tamil Nadu,2015,Onion,9.524166667,1201.9,2528612.83,5284.29
Tamil Nadu,2015,Onion,6.711071429,1201.9,3125986.36,6532.68
Tamil Nadu,2015,Other Kharif pulses,0.598888889,1201.9,17975842.76,37565.88
Tamil Nadu,2015,Potato,20.9825,1201.9,510838.85,1067.55
Tamil Nadu,2015,Potato,22.4075,1201.9,169121.61,353.43
Tamil Nadu,2015,Ragi,2.978333333,1201.9,10814782.17,22600.71
Tamil Nadu,2015,Ragi,3.523333333,1201.9,3394907.09,7094.67
Tamil Nadu,2015,Rapeseed &Mustard,0.186,1201.9,55426.41,115.83
Tamil Nadu,2015,Rice,4.061290323,1201.9,315853476.9,660069.96
Tamil Nadu,2015,Sesamum,0.625769231,1201.9,2928756.77,6120.51
Tamil Nadu,2015,Sesamum,0.586551724,1201.9,4337787.7,9065.1
Tamil Nadu,2015,Small millets,1.206956522,1201.9,3538131.46,7393.98
Tamil Nadu,2015,Small millets,1.55875,1201.9,119695.78,250.14
Tamil Nadu,2015,Sugarcane,98.0,1201.9,39836271.52,83249.76
Tamil Nadu,2015,Sunflower,1.38952381,1201.9,309029.87,645.81
Tamil Nadu,2015,Sunflower,1.042727273,1201.9,999254.48,2088.24
Tamil Nadu,2015,Sweet potato,17.21473684,1201.9,92535.26,193.38
Tamil Nadu,2015,Tapioca,30.10548387,1201.9,13617526.76,28457.88
Tamil Nadu,2015,Tobacco,1.505,1201.9,528682.68,1104.84
Tamil Nadu,2015,Turmeric,3.897777778,1201.9,4717877.07,9859.41
Tamil Nadu,2015,Urad,0.709285714,1201.9,9339586.95,19517.85
Tamil Nadu,2015,Urad,0.696333333,1201.9,53064234.31,110893.53
Andhra Pradesh,2016,Arecanut,3.9125,890.0,86433.0,197.4
Andhra Pradesh,2016,Arhar/Tur,0.493076923,890.0,52546819.75,120009.05
Andhra Pradesh,2016,Arhar/Tur,0.481818182,890.0,1004553.75,2294.25
Andhra Pradesh,2016,Bajra,1.744545455,890.0,5940276.5,13566.7
Andhra Pradesh,2016,Bajra,1.827142857,890.0,478753.0,1093.4
Andhra Pradesh,2016,Banana,41.42769231,890.0,8542614.75,19510.05
Andhra Pradesh,2016,Cashewnut,0.445833333,890.0,17147755.5,39162.9
Andhra Pradesh,2016,Castor seed,0.511111111,890.0,4948749.0,11302.2
Andhra Pradesh,2016,Castor seed,0.52,890.0,80762.75,184.45
Andhra Pradesh,2016,Coconut ,13934.1225,890.0,15715481.0,35891.8
Andhra Pradesh,2016,Coriander,0.13,890.0,1226.0,2.8
Andhra Pradesh,2016,Coriander,0.536666667,890.0,658208.75,1503.25
Andhra Pradesh,2016,Cotton(lint),2.633076923,890.0,71021720.25,162202.95
Andhra Pradesh,2016,Cotton(lint),2.201428571,890.0,1240099.0,2832.2
Andhra Pradesh,2016,Cowpea(Lobia),0.491428571,890.0,579285.0,1323.0
Andhra Pradesh,2016,Cowpea(Lobia),0.585,890.0,772226.75,1763.65
Andhra Pradesh,2016,Dry chillies,4.829090909,890.0,25936336.5,59234.7
Andhra Pradesh,2016,Dry chillies,3.75,890.0,6146091.25,14036.75
Andhra Pradesh,2016,Ginger,2.288,890.0,43676.25,99.75
Andhra Pradesh,2016,Ginger,2.75,890.0,613.0,1.4
Andhra Pradesh,2016,Gram,0.4,890.0,766.25,1.75
Andhra Pradesh,2016,Gram,1.21,890.0,60852969.75,138979.05
Andhra Pradesh,2016,Groundnut,1.705384615,890.0,143017957.3,326631.55
Andhra Pradesh,2016,Groundnut,2.804615385,890.0,12195022.0,27851.6
Andhra Pradesh,2016,Guar seed,1.9,890.0,6436.5,14.7
Andhra Pradesh,2016,Horse-gram,0.155,890.0,216235.75,493.85
Andhra Pradesh,2016,Horse-gram,0.461666667,890.0,1750881.25,3998.75
Andhra Pradesh,2016,Jowar,1.293846154,890.0,2185345.0,4991.0
Andhra Pradesh,2016,Jowar,2.297,890.0,12741051.75,29098.65
Andhra Pradesh,2016,Linseed,0.48,890.0,33561.75,76.65
Andhra Pradesh,2016,Maize,3.907692308,890.0,13103028.25,29925.35
Andhra Pradesh,2016,Maize,6.493846154,890.0,25252228.5,57672.3
Andhra Pradesh,2016,Mesta,9.31,890.0,1027081.5,2345.7
Andhra Pradesh,2016,Moong(Green Gram),0.606923077,890.0,4949055.5,11302.9
Andhra Pradesh,2016,Moong(Green Gram),0.458461538,890.0,15641767.75,35723.45
Andhra Pradesh,2016,Niger seed,0.445,890.0,875670.5,1999.9
Andhra Pradesh,2016,Oilseeds total,4.020769231,890.0,183668745.8,419471.85
Andhra Pradesh,2016,Oilseeds total,1.706923077,890.0,20506842.25,46834.55
Andhra Pradesh,2016,Onion,21.05416667,890.0,4904919.5,11202.1
Andhra Pradesh,2016,Onion,22.11,890.0,538060.75,1228.85
Andhra Pradesh,2016,Other  Rabi pulses,0.96,890.0,1033364.75,2360.05
Andhra Pradesh,2016,Other Kharif pulses,0.6775,890.0,570243.25,1302.35
Andhra Pradesh,2016,Potato,9.09,890.0,80762.75,184.45
Andhra Pradesh,2016,Potato,9.715,890.0,178383.0,407.4
Andhra Pradesh,2016,Ragi,1.086,890.0,4122271.75,9414.65
Andhra Pradesh,2016,Ragi,1.78,890.0,790616.75,1805.65
Andhra Pradesh,2016,Rapeseed &Mustard,0.5,890.0,919.5,2.1
Andhra Pradesh,2016,Rapeseed &Mustard,0.348333333,890.0,775445.0,1771.0
Andhra Pradesh,2016,Rice,3.361538462,890.0,232887282.0,531879.6
Andhra Pradesh,2016,Rice,3.727692308,890.0,89706879.75,204877.05
Andhra Pradesh,2016,Safflower,0.75,890.0,613.0,1.4
Andhra Pradesh,2016,Safflower,0.66,890.0,19156.25,43.75
Andhra Pradesh,2016,Sesamum,0.244166667,890.0,5127745.0,11711.0
Andhra Pradesh,2016,Sesamum,0.271666667,890.0,4629376.0,10572.8
Andhra Pradesh,2016,Small millets,0.57,890.0,3746656.0,8556.8
Andhra Pradesh,2016,Small millets,0.78,890.0,1018039.75,2325.05
Andhra Pradesh,2016,Soyabean,1.0175,890.0,240602.5,549.5
Andhra Pradesh,2016,Soyabean,1.0,890.0,153.25,0.35
Andhra Pradesh,2016,Sugarcane,86.50846154,890.0,15743679.0,35956.2
Andhra Pradesh,2016,Sunflower,0.861666667,890.0,1306609.5,2984.1
Andhra Pradesh,2016,Sunflower,0.910833333,890.0,1931256.5,4410.7
Andhra Pradesh,2016,Sweet potato,14.88166667,890.0,22834.25,52.15
Andhra Pradesh,2016,Sweet potato,15.741,890.0,74173.0,169.4
Andhra Pradesh,2016,Tapioca,13.00333333,890.0,1091446.5,2492.7
Andhra Pradesh,2016,Tapioca,10.0875,890.0,2911.75,6.65
Andhra Pradesh,2016,Tobacco,3.571111111,890.0,3602141.25,8226.75
Andhra Pradesh,2016,Tobacco,2.700714286,890.0,11229240.5,25645.9
Andhra Pradesh,2016,Urad,0.792307692,890.0,9143048.25,20881.35
Andhra Pradesh,2016,Urad,0.64,890.0,67405633.25,153944.35
Andhra Pradesh,2016,Wheat,2.155,890.0,5057.25,11.55
Andhra Pradesh,2016,other oilseeds,1.2275,890.0,21148.5,48.3
Puducherry,2016,Arecanut,1.75,1391.3,8122.25,18.55
Puducherry,2016,Bajra,1.33,1391.3,1839.0,4.2
Puducherry,2016,Bajra,1.25,1391.3,613.0,1.4
Puducherry,2016,Banana,13.02666667,1391.3,38619.0,88.2
Puducherry,2016,Black pepper,1.8,1391.3,1532.5,3.5
Puducherry,2016,Cashewnut,0.446666667,1391.3,22681.0,51.8
Puducherry,2016,Coconut ,10804.615,1391.3,295772.5,675.5
Puducherry,2016,Cotton(lint),1.785,1391.3,45362.0,103.6
Puducherry,2016,Dry chillies,6.5,1391.3,613.0,1.4
Puducherry,2016,Groundnut,3.0,1391.3,153.25,0.35
Puducherry,2016,Groundnut,3.0,1391.3,32489.0,74.2
Puducherry,2016,Groundnut,2.8,1391.3,6130.0,14.0
Puducherry,2016,Jowar,2.0,1391.3,153.25,0.35
Puducherry,2016,Jowar,1.0,1391.3,459.75,1.05
Puducherry,2016,Moong(Green Gram),0.75,1391.3,1226.0,2.8
Puducherry,2016,Moong(Green Gram),0.433333333,1391.3,114937.5,262.5
Puducherry,2016,Onion,5.0,1391.3,153.25,0.35
Puducherry,2016,Other  Rabi pulses,0.95,1391.3,6743.0,15.4
Puducherry,2016,Other Kharif pulses,1.5,1391.3,306.5,0.7
Puducherry,2016,Other Summer Pulses,0.8,1391.3,1532.5,3.5
Puducherry,2016,Ragi,1.29,1391.3,3065.0,7.0
Puducherry,2016,Ragi,1.67,1391.3,919.5,2.1
Puducherry,2016,Ragi,1.24,1391.3,3218.25,7.35
Puducherry,2016,Rice,3.24,1391.3,565952.25,1292.55
Puducherry,2016,Rice,3.436666667,1391.3,1289139.0,2944.2
Puducherry,2016,Rice,2.535,1391.3,628325.0,1435.0
Puducherry,2016,Sesamum,1.33,1391.3,459.75,1.05
Puducherry,2016,Sesamum,1.0,1391.3,153.25,0.35
Puducherry,2016,Sesamum,0.605,1391.3,11034.0,25.2
Puducherry,2016,Sugarcane,125.0,1391.3,257000.25,586.95
Puducherry,2016,Sweet potato,10.0,1391.3,919.5,2.1
Puducherry,2016,Tapioca,27.5,1391.3,24060.25,54.95
Puducherry,2016,Tapioca,15.73,1391.3,1685.75,3.85
Puducherry,2016,Turmeric,3.0,1391.3,919.5,2.1
Puducherry,2016,Urad,1.4,1391.3,2298.75,5.25
Puducherry,2016,Urad,0.74,1391.3,51338.75,117.25
Puducherry,2016,Urad,0.43,1391.3,61606.5,140.7
Assam,2016,Arecanut,0.77037037,2296.8,10237100.0,23380.0
Assam,2016,Arhar/Tur,0.845925926,2296.8,876743.25,2002.35
Assam,2016,Banana,16.79111111,2296.8,7550014.5,17243.1
Assam,2016,Black pepper,1.996296296,2296.8,517372.0,1181.6
Assam,2016,Castor seed,0.624347826,2296.8,114018.0,260.4
Assam,2016,Coconut ,8735.670741,2296.8,3071283.25,7014.35
Assam,2016,Cotton(lint),0.567272727,2296.8,135166.5,308.7
Assam,2016,Dry chillies,0.803333333,2296.8,3148674.5,7191.1
Assam,2016,Ginger,8.37,2296.8,2702104.0,6171.2
Assam,2016,Gram,0.6056,2296.8,372244.25,850.15
Assam,2016,Jute,10.32555556,2296.8,11515205.0,26299.0
Assam,2016,Linseed,0.602857143,2296.8,761652.5,1739.5
Assam,2016,Maize,2.545925926,2296.8,4801782.25,10966.55
Assam,2016,Masoor,0.668461538,2296.8,3644744.75,8324.05
Assam,2016,Mesta,5.905384615,2296.8,543118.0,1240.4
Assam,2016,Moong(Green Gram),0.651851852,2296.8,1643453.0,3753.4
Assam,2016,Niger seed,0.55826087,2296.8,915668.75,2091.25
Assam,2016,Onion,7.141111111,2296.8,1266764.5,2893.1
Assam,2016,Other  Rabi pulses,0.690740741,2296.8,2700265.0,6167.0
Assam,2016,Peas & beans (Pulses),0.904814815,2296.8,4395210.0,10038.0
Assam,2016,Potato,7.258518519,2296.8,16311470.25,37252.95
Assam,2016,Rapeseed &Mustard,0.623703704,2296.8,45058258.5,102906.3
Assam,2016,Rice,1.405185185,2296.8,25752743.0,58815.4
Assam,2016,Rice,2.412692308,2296.8,62546229.0,142846.2
Assam,2016,Rice,1.996666667,2296.8,289789620.0,661836.0
Assam,2016,Sesamum,0.643333333,2296.8,1819690.5,4155.9
Assam,2016,Small millets,0.6252,2296.8,727784.25,1662.15
Assam,2016,Sugarcane,37.7337037,2296.8,4809444.75,10984.05
Assam,2016,Sweet potato,5.516296296,2296.8,805175.5,1838.9
Assam,2016,Tapioca,8.355,2296.8,500514.5,1143.1
Assam,2016,Tobacco,0.652307692,2296.8,34787.75,79.45
Assam,2016,Turmeric,0.987407407,2296.8,2575213.0,5881.4
Assam,2016,Urad,0.687407407,2296.8,8799615.0,20097.0
Assam,2016,Wheat,1.2684,2296.8,2674519.0,6108.2
Meghalaya,2016,Arecanut,1.291818182,3837.1,2787617.5,6366.5
Meghalaya,2016,Arhar/Tur,1.118,3837.1,179762.25,410.55
Meghalaya,2016,Banana,10.72545455,3837.1,1109530.0,2534.0
Meghalaya,2016,Black pepper,0.755454545,3837.1,155242.25,354.55
Meghalaya,2016,Cashewnut,1.396,3837.1,1602382.0,3659.6
Meghalaya,2016,Castor seed,1.004,3837.1,11034.0,25.2
Meghalaya,2016,Cotton(lint),1.156,3837.1,1111828.75,2539.25
Meghalaya,2016,Cowpea(Lobia),1.630909091,3837.1,254548.25,581.35
Meghalaya,2016,Dry chillies,1.220909091,3837.1,353547.75,807.45
Meghalaya,2016,Ginger,9.662727273,3837.1,1521619.25,3475.15
Meghalaya,2016,Gram,1.078,3837.1,283512.5,647.5
Meghalaya,2016,Jute,9.924,3837.1,1021411.25,2332.75
Meghalaya,2016,Linseed,0.6,3837.1,14099.0,32.2
Meghalaya,2016,Maize,2.245454545,3837.1,2778116.0,6344.8
Meghalaya,2016,Masoor,1.318571429,3837.1,191869.0,438.2
Meghalaya,2016,Mesta,6.296,3837.1,684108.0,1562.4
Meghalaya,2016,Onion,8.427,3837.1,84440.75,192.85
Meghalaya,2016,Peas & beans (Pulses),1.797272727,3837.1,354620.5,809.9
Meghalaya,2016,Potato,8.252727273,3837.1,1923900.5,4393.9
Meghalaya,2016,Potato,6.522727273,3837.1,971758.25,2219.35
Meghalaya,2016,Rapeseed &Mustard,0.889090909,3837.1,1509819.0,3448.2
Meghalaya,2016,Rice,2.552727273,3837.1,5156249.5,11776.1
Meghalaya,2016,Rice,2.573636364,3837.1,2094927.5,4784.5
Meghalaya,2016,Rice,2.359090909,3837.1,9786851.5,22351.7
Meghalaya,2016,Sesamum,1.035454545,3837.1,362129.75,827.05
Meghalaya,2016,Small millets,1.115,3837.1,450861.5,1029.7
Meghalaya,2016,Soyabean,2.144545455,3837.1,283512.5,647.5
Meghalaya,2016,Sugarcane,2.67,3837.1,18543.25,42.35
Meghalaya,2016,Sweet potato,3.69,3837.1,715217.75,1633.45
Meghalaya,2016,Tapioca,7.550909091,3837.1,826324.0,1887.2
Meghalaya,2016,Tobacco,1.053333333,3837.1,122140.25,278.95
Meghalaya,2016,Turmeric,5.911818182,3837.1,403354.0,921.2
Meghalaya,2016,Wheat,1.632,3837.1,69882.0,159.6
Goa,2016,Arecanut,1.725,3266.9,277382.5,633.5
Goa,2016,Banana,11.1,3266.9,373163.75,852.25
Goa,2016,Black pepper,0.365,3266.9,119075.25,271.95
Goa,2016,Cashewnut,0.43,3266.9,8694638.75,19857.25
Goa,2016,Coconut ,5087.315,3266.9,3971167.25,9069.55
Goa,2016,Groundnut,2.56,3266.9,51492.0,117.6
Goa,2016,Groundnut,2.3,3266.9,207194.0,473.2
Goa,2016,Other  Rabi pulses,0.93,3266.9,880421.25,2010.75
Goa,2016,Other Kharif pulses,0.8,3266.9,21761.5,49.7
Goa,2016,Rice,2.795,3266.9,4234297.5,9670.5
Goa,2016,Rice,2.745,3266.9,2021827.25,4617.55
Goa,2016,Sugarcane,41.525,3266.9,137465.25,313.95
Goa,2016,Sweet potato,3.2,3266.9,7969.0,18.2
Karnataka,2016,Arecanut,10.12181818,1147.2,39023580.0,89124.0
Karnataka,2016,Arhar/Tur,0.686666667,1147.2,186020367.0,424842.6
Karnataka,2016,Bajra,0.918888889,1147.2,36833177.75,84121.45
Karnataka,2016,Bajra,1.076666667,1147.2,303435.0,693.0
Karnataka,2016,Black pepper,0.618823529,1147.2,5784574.5,13211.1
Karnataka,2016,Cardamom,0.105714286,1147.2,2556516.5,5838.7
Karnataka,2016,Cashewnut,0.774736842,1147.2,9819034.0,22425.2
Karnataka,2016,Castor seed,0.506086957,1147.2,1460012.75,3334.45
Karnataka,2016,Coconut ,7996.762143,1147.2,66985421.75,152984.65
Karnataka,2016,Coriander,0.390625,1147.2,272478.5,622.3
Karnataka,2016,Cotton(lint),2.371304348,1147.2,74319047.25,169733.55
Karnataka,2016,Cotton(lint),0.343,1147.2,3772095.5,8614.9
Karnataka,2016,Cowpea(Lobia),0.768518519,1147.2,8716093.75,19906.25
Karnataka,2016,Cowpea(Lobia),0.017647059,1147.2,642270.75,1466.85
Karnataka,2016,Cowpea(Lobia),0.182105263,1147.2,790463.5,1805.3
Karnataka,2016,Dry chillies,1.907931034,1147.2,17493794.0,39953.2
Karnataka,2016,Dry chillies,2.156153846,1147.2,1376491.5,3143.7
Karnataka,2016,Dry chillies,2.288461538,1147.2,684721.0,1563.8
Karnataka,2016,Garlic,1.007058824,1147.2,1001335.5,2286.9
Karnataka,2016,Ginger,25.64045455,1147.2,3538236.0,8080.8
Karnataka,2016,Gram,0.450833333,1147.2,153699329.0,351026.2
Karnataka,2016,Groundnut,0.626071429,1147.2,76114371.0,173833.8
Karnataka,2016,Groundnut,2.26,1147.2,507104.25,1158.15
Karnataka,2016,Groundnut,0.977142857,1147.2,25398429.0,58006.2
Karnataka,2016,Horse-gram,0.521666667,1147.2,5446658.25,12439.35
Karnataka,2016,Horse-gram,0.131153846,1147.2,13525998.25,30891.35
Karnataka,2016,Jowar,1.079,1147.2,16967686.75,38751.65
Karnataka,2016,Jowar,0.725263158,1147.2,127878543.0,292055.4
Karnataka,2016,Jowar,1.376363636,1147.2,434923.5,993.3
Karnataka,2016,Linseed,0.079090909,1147.2,437375.5,998.9
Karnataka,2016,Maize,2.6025,1147.2,193499733.3,441924.35
Karnataka,2016,Maize,2.6956,1147.2,13375660.0,30548.0
Karnataka,2016,Maize,3.482222222,1147.2,3108216.5,7098.7
Karnataka,2016,Mesta,1.04,1147.2,16091.25,36.75
Karnataka,2016,Moong(Green Gram),0.2375,1147.2,63687941.5,145453.7
Karnataka,2016,Moong(Green Gram),0.077,1147.2,606716.75,1385.65
Karnataka,2016,Moong(Green Gram),0.267777778,1147.2,103903.5,237.3
Karnataka,2016,Niger seed,0.184090909,1147.2,856361.0,1955.8
Karnataka,2016,Onion,7.5872,1147.2,28054711.25,64072.75
Karnataka,2016,Onion,13.12625,1147.2,2248943.75,5136.25
Karnataka,2016,Onion,14.20695652,1147.2,495150.75,1130.85
Karnataka,2016,Other  Rabi pulses,0.081176471,1147.2,414694.5,947.1
Karnataka,2016,Other Kharif pulses,0.3628,1147.2,7582810.0,17318.0
Karnataka,2016,Potato,10.48722222,1147.2,3059329.75,6987.05
Karnataka,2016,Potato,13.475,1147.2,908619.25,2075.15
Karnataka,2016,Potato,15.46571429,1147.2,37393.0,85.4
Karnataka,2016,Ragi,0.853684211,1147.2,88204876.5,201446.7
Karnataka,2016,Ragi,1.114285714,1147.2,2600346.0,5938.8
Karnataka,2016,Ragi,1.895333333,1147.2,939882.25,2146.55
Karnataka,2016,Rapeseed &Mustard,0.196,1147.2,700812.25,1600.55
Karnataka,2016,Rice,2.529666667,1147.2,144365331.3,329708.75
Karnataka,2016,Rice,2.525333333,1147.2,2863629.5,6540.1
Karnataka,2016,Rice,2.852692308,1147.2,11314754.0,25841.2
Karnataka,2016,Safflower,0.385384615,1147.2,4922083.5,11241.3
Karnataka,2016,Sannhamp,0.071666667,1147.2,8735.25,19.95
Karnataka,2016,Sesamum,0.559230769,1147.2,5380454.25,12288.15
Karnataka,2016,Small millets,0.392941176,1147.2,3230663.25,7378.35
Karnataka,2016,Soyabean,0.872727273,1147.2,48713577.5,111254.5
Karnataka,2016,Sugarcane,75.5836,1147.2,60855268.5,138984.3
Karnataka,2016,Sunflower,0.532173913,1147.2,20515884.0,46855.2
Karnataka,2016,Sunflower,0.448333333,1147.2,12675307.5,28948.5
Karnataka,2016,Sunflower,0.712727273,1147.2,578518.75,1321.25
Karnataka,2016,Sweet potato,11.27153846,1147.2,471856.75,1077.65
Karnataka,2016,Tapioca,6.5375,1147.2,105282.75,240.45
Karnataka,2016,Tobacco,0.773846154,1147.2,13752808.25,31409.35
Karnataka,2016,Turmeric,5.775294118,1147.2,2961862.75,6764.45
Karnataka,2016,Urad,0.352272727,1147.2,12684809.0,28970.2
Karnataka,2016,Urad,0.448,1147.2,508483.5,1161.3
Karnataka,2016,Urad,0.526363636,1147.2,339908.5,776.3
Karnataka,2016,Wheat,0.944285714,1147.2,25783086.5,58884.7
Kerala,2016,Arecanut,0.883571429,2924.3,14971912.0,34193.6
Kerala,2016,Arhar/Tur,1.58,2924.3,26972.0,61.6
Kerala,2016,Banana,8.442857143,2924.3,8759463.5,20005.3
Kerala,2016,Black pepper,0.35,2924.3,13057972.75,29822.45
Kerala,2016,Cardamom,0.115714286,2924.3,5989010.0,13678.0
Kerala,2016,Cashewnut,0.347142857,2924.3,6384548.25,14581.35
Kerala,2016,Coconut ,6418.719286,2924.3,119764262.0,273523.6
Kerala,2016,Cotton(lint),1.5,2924.3,12260.0,28.0
Kerala,2016,Garlic,4.94,2924.3,11800.25,26.95
Kerala,2016,Ginger,3.160714286,2924.3,789390.75,1802.85
Kerala,2016,Groundnut,1.41,2924.3,54863.5,125.3
Kerala,2016,Jowar,0.79,2924.3,21455.0,49.0
Kerala,2016,Maize,1.775,2924.3,9961.25,22.75
Kerala,2016,Onion,0.0,2924.3,4750.75,10.85
Kerala,2016,Other Kharif pulses,1.104545455,2924.3,239376.5,546.7
Kerala,2016,Potato,15.87,2924.3,85207.0,194.6
Kerala,2016,Ragi,1.375,2924.3,5057.25,11.55
Kerala,2016,Rice,2.524615385,2924.3,8674103.25,19810.35
Kerala,2016,Rice,2.534285714,2924.3,6519868.0,14890.4
Kerala,2016,Rice,2.102142857,2924.3,11072772.25,25288.55
Kerala,2016,Sesamum,0.213,2924.3,27385.162,62.5436
Kerala,2016,Small millets,0.67,2924.3,1379.25,3.15
Kerala,2016,Sugarcane,72.10375,2924.3,162828.4315,371.8757
Kerala,2016,Sweet potato,13.35923077,2924.3,33715.0,77.0
Kerala,2016,Tapioca,36.88928571,2924.3,10522758.0,24032.4
Kerala,2016,Tobacco,1.5,2924.3,1839.0,4.2
Kerala,2016,Turmeric,2.429285714,2924.3,403354.0,921.2
Kerala,2016,Wheat,1.0,2924.3,153.25,0.35
Tamil Nadu,2016,Arecanut,1.477272727,912.4,1084703.5,2477.3
Tamil Nadu,2016,Arhar/Tur,0.591034483,912.4,8667820.0,19796.0
Tamil Nadu,2016,Bajra,2.84125,912.4,4829060.75,11028.85
Tamil Nadu,2016,Bajra,0.6732,912.4,2783326.5,6356.7
Tamil Nadu,2016,Banana,33.24096774,912.4,13944677.25,31847.55
Tamil Nadu,2016,Black pepper,0.150625,912.4,752151.0,1717.8
Tamil Nadu,2016,Cardamom,0.063636364,912.4,597981.5,1365.7
Tamil Nadu,2016,Cashewnut,0.168571429,912.4,13222410.0,30198.0
Tamil Nadu,2016,Castor seed,0.29375,912.4,721041.25,1646.75
Tamil Nadu,2016,Coconut ,10719.08742,912.4,66758918.25,152467.35
Tamil Nadu,2016,Coriander,0.192857143,912.4,1397640.0,3192.0
Tamil Nadu,2016,Cotton(lint),1.335,912.4,14356306.75,32787.65
Tamil Nadu,2016,Cotton(lint),1.55037037,912.4,8357029.0,19086.2
